order_ID,date,product_ID,units_sold,revenue
2569,2024-01-18,P002,3,1545
2570,2024-03-04,P004,4,1376
2571,2024-03-22,P021,3,1581
2572,2024-04-19,P039,9,3249
2573,2024-04-04,P034,4,2156
2574,2024-06-14,P030,6,2628
2575,2024-02-01,P006,8,2808
2576,2024-01-11,P017,8,3824
2577,2024-02-14,P039,5,1805
2578,2024-02-02,P025,5,2375
2579,2024-04-11,P005,6,1680
2580,2024-06-17,P005,7,1960
2581,2024-05-15,P020,7,4067
2582,2024-01-11,P016,4,1952
2583,2024-06-27,P041,6,2358
2584,2024-03-28,P037,7,3892
2585,2024-02-10,P040,5,3570
2586,2024-05-24,P009,5,1395
2587,2024-03-16,P005,2,560
2588,2024-04-30,P042,7,4340
2589,2024-02-15,P002,6,3090
2590,2024-06-08,P009,1,279
2591,2024-03-20,P043,4,1928
2592,2024-02-23,P036,3,1695
2593,2024-03-26,P022,3,1944
2594,2024-04-01,P022,7,4536
2595,2024-05-27,P022,4,2592
2596,2024-06-09,P034,8,4312
2597,2024-06-16,P029,9,4815
2598,2024-06-08,P038,3,1101
2599,2024-04-06,P046,5,1490
2600,2024-01-02,P033,4,1044
2601,2024-02-02,P018,6,2820
2602,2024-06-06,P007,4,1644
2603,2024-06-09,P001,8,3344
2604,2024-03-17,P033,3,783
2605,2024-04-25,P001,5,2090
2606,2024-06-02,P024,1,504
2607,2024-05-29,P004,6,2064
2608,2024-04-12,P004,5,1720
2609,2024-06-14,P018,8,3760
2610,2024-04-12,P027,9,5346
2611,2024-03-30,P043,8,3856
2612,2024-06-22,P032,8,1608
2613,2024-05-01,P033,3,783
2614,2024-05-22,P028,4,688
2615,2024-04-15,P042,4,2480
2616,2024-04-28,P041,5,1965
2617,2024-06-20,P036,9,5085
2618,2024-02-18,P006,9,3159
2619,2024-04-13,P016,1,488
2620,2024-03-01,P034,8,4312
2621,2024-05-02,P023,1,615
2622,2024-05-13,P042,2,1240
2623,2024-01-09,P024,7,3528
2624,2024-01-06,P013,8,4840
2625,2024-03-13,P018,1,470
2626,2024-04-12,P013,3,1815
2627,2024-06-08,P037,7,3892
2628,2024-02-10,P043,9,4338
2629,2024-04-23,P039,8,2888
2630,2024-01-08,P042,8,4960
2631,2024-03-12,P017,9,4302
2632,2024-06-26,P015,3,1857
2633,2024-04-01,P018,8,3760
2634,2024-03-02,P023,1,615
2635,2024-03-24,P030,8,3504
2636,2024-03-02,P034,7,3773
2637,2024-04-20,P004,8,2752
2638,2024-05-06,P003,1,551
2639,2024-01-07,P007,6,2466
2640,2024-03-24,P018,7,3290
2641,2024-05-11,P042,5,3100
2642,2024-05-13,P007,5,2055
2643,2024-02-27,P040,7,4998
2644,2024-01-22,P006,3,1053
2645,2024-06-02,P022,6,3888
2646,2024-05-06,P001,7,2926
2647,2024-01-03,P004,1,344
2648,2024-05-06,P046,2,596
2649,2024-02-10,P043,4,1928
2650,2024-04-15,P029,8,4280
2651,2024-01-14,P021,6,3162
2652,2024-01-12,P026,1,413
2653,2024-03-27,P014,5,1700
2654,2024-01-12,P009,7,1953
2655,2024-05-20,P047,6,2214
2656,2024-01-25,P012,9,3294
2657,2024-02-14,P042,8,4960
2658,2024-05-01,P006,4,1404
2659,2024-05-26,P020,5,2905
2660,2024-02-24,P024,7,3528
2661,2024-04-09,P027,8,4752
2662,2024-06-21,P038,5,1835
2663,2024-05-15,P008,9,4509
2664,2024-04-28,P001,4,1672
2665,2024-02-22,P024,4,2016
2666,2024-02-01,P047,8,2952
2667,2024-02-20,P007,1,411
2668,2024-02-13,P019,8,3720
2669,2024-03-22,P022,5,3240
2670,2024-05-25,P035,1,527
2671,2024-05-29,P030,4,1752
2672,2024-02-06,P029,2,1070
2673,2024-04-05,P022,4,2592
2674,2024-02-25,P011,8,4256
2675,2024-04-14,P020,5,2905
2676,2024-02-28,P029,1,535
2677,2024-05-10,P041,7,2751
2678,2024-06-04,P042,1,620
2679,2024-02-04,P034,9,4851
2680,2024-04-02,P001,3,1254
2681,2024-04-06,P031,3,1797
2682,2024-05-14,P030,6,2628
2683,2024-03-16,P048,6,4098
2684,2024-02-18,P018,6,2820
2685,2024-04-03,P017,1,478
2686,2024-06-07,P038,5,1835
2687,2024-01-24,P014,6,2040
2688,2024-05-27,P023,8,4920
2689,2024-02-06,P025,1,475
2690,2024-01-04,P015,5,3095
2691,2024-04-17,P046,3,894
2692,2024-05-05,P022,2,1296
2693,2024-01-20,P003,8,4408
2694,2024-05-31,P019,7,3255
2695,2024-02-19,P044,7,2618
2696,2024-06-25,P034,5,2695
2697,2024-06-27,P035,9,4743
2698,2024-04-05,P001,5,2090
2699,2024-04-14,P021,2,1054
2700,2024-06-12,P029,3,1605
2701,2024-04-26,P006,4,1404
2702,2024-04-07,P037,5,2780
2703,2024-03-06,P001,3,1254
2704,2024-03-19,P001,7,2926
2705,2024-06-10,P027,5,2970
2706,2024-06-12,P021,5,2635
2707,2024-01-06,P016,6,2928
2708,2024-02-08,P044,7,2618
2709,2024-06-18,P040,8,5712
2710,2024-04-24,P026,9,3717
2711,2024-05-04,P016,4,1952
2712,2024-01-12,P028,5,860
2713,2024-05-10,P001,5,2090
2714,2024-01-18,P036,8,4520
2715,2024-02-09,P010,9,4077
2716,2024-01-21,P043,7,3374
2717,2024-05-22,P017,5,2390
2718,2024-04-08,P023,3,1845
2719,2024-01-26,P007,1,411
2720,2024-01-08,P044,9,3366
2721,2024-04-09,P007,5,2055
2722,2024-03-27,P044,9,3366
2723,2024-02-11,P015,4,2476
2724,2024-06-20,P034,5,2695
2725,2024-01-14,P046,4,1192
2726,2024-03-18,P045,2,1006
2727,2024-01-02,P004,1,344
2728,2024-04-28,P014,8,2720
2729,2024-02-06,P014,4,1360
2730,2024-03-09,P016,5,2440
2731,2024-06-14,P007,6,2466
2732,2024-02-10,P032,8,1608
2733,2024-03-02,P019,8,3720
2734,2024-02-29,P002,7,3605
2735,2024-05-04,P010,4,1812
2736,2024-04-20,P017,6,2868
2737,2024-01-14,P037,4,2224
2738,2024-03-24,P012,7,2562
2739,2024-05-09,P006,1,351
2740,2024-03-10,P022,5,3240
2741,2024-05-24,P032,4,804
2742,2024-05-02,P041,7,2751
2743,2024-03-29,P020,9,5229
2744,2024-01-28,P001,5,2090
2745,2024-03-06,P047,4,1476
2746,2024-06-11,P006,9,3159
2747,2024-01-05,P019,5,2325
2748,2024-06-16,P018,9,4230
2749,2024-06-12,P006,8,2808
2750,2024-02-14,P045,4,2012
2751,2024-05-30,P033,7,1827
2752,2024-02-16,P023,5,3075
2753,2024-01-31,P023,4,2460
2754,2024-05-18,P026,5,2065
2755,2024-01-10,P013,5,3025
2756,2024-04-27,P007,9,3699
2757,2024-01-14,P015,9,5571
2758,2024-03-20,P044,6,2244
2759,2024-04-02,P027,4,2376
2760,2024-01-10,P026,2,826
2761,2024-03-16,P033,3,783
2762,2024-04-03,P015,2,1238
2763,2024-04-14,P036,5,2825
2764,2024-01-01,P045,6,3018
2765,2024-05-12,P027,5,2970
2766,2024-01-20,P005,2,560
2767,2024-01-08,P002,5,2575
2768,2024-06-19,P033,9,2349
2769,2024-01-01,P016,4,1952
2770,2024-02-26,P023,2,1230
2771,2024-03-04,P038,3,1101
2772,2024-04-27,P016,3,1464
2773,2024-01-28,P014,9,3060
2774,2024-04-30,P029,4,2140
2775,2024-04-16,P026,1,413
2776,2024-06-13,P035,1,527
2777,2024-06-23,P015,7,4333
2778,2024-06-13,P003,7,3857
2779,2024-02-18,P023,2,1230
2780,2024-04-29,P029,9,4815
2781,2024-02-13,P034,9,4851
2782,2024-02-25,P033,5,1305
2783,2024-06-04,P041,3,1179
2784,2024-04-20,P041,3,1179
2785,2024-05-13,P023,3,1845
2786,2024-04-17,P007,6,2466
2787,2024-05-27,P003,4,2204
2788,2024-04-23,P032,8,1608
2789,2024-03-18,P031,5,2995
2790,2024-05-09,P018,1,470
2791,2024-02-06,P043,9,4338
2792,2024-01-20,P007,1,411
2793,2024-01-26,P041,6,2358
2794,2024-01-29,P001,1,418
2795,2024-01-01,P014,3,1020
2796,2024-04-28,P032,5,1005
2797,2024-02-04,P006,7,2457
2798,2024-02-28,P039,8,2888
2799,2024-03-09,P010,9,4077
2800,2024-06-09,P007,6,2466
2801,2024-06-27,P026,9,3717
2802,2024-01-12,P034,8,4312
2803,2024-01-20,P030,9,3942
2804,2024-02-12,P036,4,2260
2805,2024-05-05,P021,9,4743
2806,2024-02-19,P017,7,3346
2807,2024-01-29,P033,5,1305
2808,2024-02-08,P010,5,2265
2809,2024-06-19,P047,1,369
2810,2024-06-26,P042,2,1240
2811,2024-05-30,P012,3,1098
2812,2024-06-20,P016,8,3904
2813,2024-02-07,P041,6,2358
2814,2024-03-24,P032,5,1005
2815,2024-05-30,P015,1,619
2816,2024-05-07,P027,9,5346
2817,2024-05-05,P028,3,516
2818,2024-02-14,P017,3,1434
2819,2024-02-21,P046,2,596
2820,2024-03-20,P002,4,2060
2821,2024-06-26,P036,2,1130
2822,2024-05-03,P007,9,3699
2823,2024-04-28,P013,7,4235
2824,2024-01-08,P015,8,4952
2825,2024-03-25,P025,3,1425
2826,2024-05-08,P023,6,3690
2827,2024-01-08,P022,6,3888
2828,2024-06-05,P026,1,413
2829,2024-04-05,P033,6,1566
2830,2024-04-11,P011,3,1596
2831,2024-01-05,P010,3,1359
2832,2024-03-26,P025,3,1425
2833,2024-06-23,P037,8,4448
2834,2024-02-03,P048,5,3415
2835,2024-02-24,P043,4,1928
2836,2024-04-28,P038,9,3303
2837,2024-06-19,P041,9,3537
2838,2024-06-06,P045,1,503
2839,2024-04-23,P024,2,1008
2840,2024-05-24,P040,8,5712
2841,2024-01-26,P046,5,1490
2842,2024-05-15,P033,7,1827
2843,2024-02-16,P017,1,478
2844,2024-04-22,P024,5,2520
2845,2024-03-16,P037,3,1668
2846,2024-03-12,P002,2,1030
2847,2024-03-29,P032,2,402
2848,2024-02-15,P024,9,4536
2849,2024-02-02,P009,4,1116
2850,2024-01-01,P004,4,1376
2851,2024-05-26,P017,7,3346
2852,2024-01-31,P017,2,956
2853,2024-05-21,P048,3,2049
2854,2024-02-22,P030,3,1314
2855,2024-02-17,P040,6,4284
2856,2024-03-09,P011,3,1596
2857,2024-04-14,P021,5,2635
2858,2024-03-30,P021,4,2108
2859,2024-03-03,P018,3,1410
2860,2024-03-13,P029,8,4280
2861,2024-06-09,P024,3,1512
2862,2024-06-17,P010,6,2718
2863,2024-03-29,P045,7,3521
2864,2024-06-24,P017,7,3346
2865,2024-01-13,P018,2,940
2866,2024-03-13,P042,3,1860
2867,2024-03-17,P048,4,2732
2868,2024-06-07,P020,7,4067
2869,2024-03-08,P037,2,1112
2870,2024-04-07,P045,3,1509
2871,2024-05-04,P018,7,3290
2872,2024-04-11,P017,7,3346
2873,2024-05-11,P009,3,837
2874,2024-04-11,P014,1,340
2875,2024-01-19,P029,3,1605
2876,2024-03-22,P031,5,2995
2877,2024-05-20,P004,7,2408
2878,2024-01-23,P018,4,1880
2879,2024-03-23,P020,1,581
2880,2024-04-18,P047,6,2214
2881,2024-03-15,P043,2,964
2882,2024-05-08,P044,3,1122
2883,2024-03-28,P009,4,1116
2884,2024-02-23,P013,6,3630
2885,2024-03-29,P015,6,3714
2886,2024-05-22,P027,7,4158
2887,2024-03-05,P015,5,3095
2888,2024-03-16,P028,7,1204
2889,2024-05-22,P037,2,1112
2890,2024-05-28,P019,1,465
2891,2024-05-26,P026,8,3304
2892,2024-02-29,P026,1,413
2893,2024-04-02,P025,2,950
2894,2024-06-09,P026,6,2478
2895,2024-02-18,P026,1,413
2896,2024-02-04,P046,3,894
2897,2024-06-20,P028,7,1204
2898,2024-04-11,P018,8,3760
2899,2024-01-11,P032,4,804
2900,2024-04-08,P003,3,1653
2901,2024-04-19,P002,1,515
2902,2024-03-14,P033,9,2349
2903,2024-06-22,P042,6,3720
2904,2024-01-09,P019,6,2790
2905,2024-01-03,P017,9,4302
2906,2024-03-25,P044,1,374
2907,2024-01-26,P033,6,1566
2908,2024-03-12,P012,5,1830
2909,2024-02-17,P003,6,3306
2910,2024-06-04,P043,8,3856
2911,2024-04-26,P026,5,2065
2912,2024-06-02,P035,2,1054
2913,2024-06-01,P008,2,1002
2914,2024-01-12,P036,5,2825
2915,2024-05-12,P007,3,1233
2916,2024-02-17,P046,3,894
2917,2024-02-06,P046,8,2384
2918,2024-02-13,P036,7,3955
2919,2024-01-15,P016,1,488
2920,2024-02-12,P024,5,2520
2921,2024-06-24,P001,9,3762
2922,2024-03-27,P025,4,1900
2923,2024-03-10,P010,1,453
2924,2024-02-15,P016,8,3904
2925,2024-04-17,P016,5,2440
2926,2024-05-02,P008,2,1002
2927,2024-06-19,P029,1,535
2928,2024-01-21,P039,3,1083
2929,2024-05-30,P028,9,1548
2930,2024-04-16,P006,1,351
2931,2024-03-20,P016,4,1952
2932,2024-02-16,P020,8,4648
2933,2024-04-26,P016,8,3904
2934,2024-05-03,P007,8,3288
2935,2024-05-22,P041,8,3144
2936,2024-01-25,P014,4,1360
2937,2024-02-05,P043,8,3856
2938,2024-02-20,P026,9,3717
2939,2024-01-15,P026,7,2891
2940,2024-03-08,P014,2,680
2941,2024-01-21,P007,9,3699
2942,2024-05-20,P033,8,2088
2943,2024-01-19,P026,5,2065
2944,2024-02-03,P045,3,1509
2945,2024-03-18,P020,7,4067
2946,2024-05-04,P003,2,1102
2947,2024-04-26,P004,3,1032
2948,2024-02-21,P026,9,3717
2949,2024-01-27,P011,4,2128
2950,2024-06-05,P002,4,2060
2951,2024-06-04,P014,3,1020
2952,2024-02-04,P044,5,1870
2953,2024-05-15,P030,3,1314
2954,2024-05-23,P012,9,3294
2955,2024-04-15,P026,3,1239
2956,2024-06-12,P044,2,748
2957,2024-06-06,P033,5,1305
2958,2024-05-25,P013,6,3630
2959,2024-01-02,P014,1,340
2960,2024-06-25,P024,6,3024
2961,2024-03-17,P034,3,1617
2962,2024-05-11,P044,4,1496
2963,2024-03-30,P026,6,2478
2964,2024-03-29,P021,8,4216
2965,2024-04-03,P028,9,1548
2966,2024-01-07,P048,6,4098
2967,2024-04-04,P036,7,3955
2968,2024-04-17,P040,5,3570
2969,2024-03-14,P002,9,4635
2970,2024-02-08,P042,4,2480
2971,2024-05-20,P009,6,1674
2972,2024-06-07,P023,5,3075
2973,2024-03-11,P015,1,619
2974,2024-02-25,P013,5,3025
2975,2024-06-18,P023,5,3075
2976,2024-02-11,P017,9,4302
2977,2024-02-05,P048,1,683
2978,2024-03-24,P002,5,2575
2979,2024-04-27,P020,7,4067
2980,2024-01-07,P020,6,3486
2981,2024-02-23,P046,6,1788
2982,2024-05-08,P003,7,3857
2983,2024-06-20,P012,6,2196
2984,2024-04-29,P040,5,3570
2985,2024-06-21,P002,5,2575
2986,2024-04-15,P036,9,5085
2987,2024-02-16,P014,8,2720
2988,2024-05-02,P016,4,1952
2989,2024-05-20,P019,4,1860
2990,2024-04-28,P034,5,2695
2991,2024-05-29,P044,3,1122
2992,2024-04-27,P046,8,2384
2993,2024-01-21,P006,7,2457
2994,2024-05-16,P013,5,3025
2995,2024-01-26,P036,3,1695
2996,2024-01-09,P022,5,3240
2997,2024-01-15,P018,3,1410
2998,2024-01-10,P012,5,1830
2999,2024-05-01,P030,1,438
3000,2024-04-30,P040,6,4284
3001,2024-05-04,P007,4,1644
3002,2024-06-18,P032,4,804
3003,2024-03-12,P048,8,5464
3004,2024-05-31,P019,2,930
3005,2024-02-18,P006,4,1404
3006,2024-06-02,P020,2,1162
3007,2024-03-31,P027,1,594
3008,2024-02-06,P043,3,1446
3009,2024-03-08,P037,8,4448
3010,2024-02-19,P048,6,4098
3011,2024-05-31,P007,7,2877
3012,2024-01-19,P005,2,560
3013,2024-04-09,P011,6,3192
3014,2024-02-29,P015,8,4952
3015,2024-06-15,P003,8,4408
3016,2024-03-29,P005,4,1120
3017,2024-05-25,P023,6,3690
3018,2024-05-26,P037,5,2780
3019,2024-06-12,P009,9,2511
3020,2024-03-09,P015,8,4952
3021,2024-06-23,P003,2,1102
3022,2024-02-18,P029,7,3745
3023,2024-04-17,P006,7,2457
3024,2024-06-09,P017,1,478
3025,2024-04-28,P026,1,413
3026,2024-05-28,P021,4,2108
3027,2024-05-29,P008,5,2505
3028,2024-06-24,P021,4,2108
3029,2024-02-06,P011,7,3724
3030,2024-05-22,P038,3,1101
3031,2024-06-11,P008,7,3507
3032,2024-06-08,P042,8,4960
3033,2024-01-11,P024,6,3024
3034,2024-05-17,P035,6,3162
3035,2024-03-18,P014,8,2720
3036,2024-03-17,P014,8,2720
3037,2024-06-01,P010,7,3171
3038,2024-01-02,P012,6,2196
3039,2024-03-04,P038,6,2202
3040,2024-02-04,P044,6,2244
3041,2024-01-07,P046,8,2384
3042,2024-03-25,P034,1,539
3043,2024-05-25,P041,5,1965
3044,2024-03-07,P010,3,1359
3045,2024-02-11,P017,8,3824
3046,2024-04-27,P017,6,2868
3047,2024-05-04,P003,2,1102
3048,2024-06-15,P031,7,4193
3049,2024-06-17,P001,7,2926
3050,2024-01-24,P012,5,1830
3051,2024-02-15,P039,8,2888
3052,2024-01-19,P004,5,1720
3053,2024-03-08,P042,1,620
3054,2024-04-11,P013,9,5445
3055,2024-02-11,P034,4,2156
3056,2024-02-01,P042,2,1240
3057,2024-06-15,P021,4,2108
3058,2024-04-18,P022,9,5832
3059,2024-02-05,P004,2,688
3060,2024-04-06,P018,4,1880
3061,2024-06-12,P005,2,560
3062,2024-05-10,P019,5,2325
3063,2024-03-13,P002,3,1545
3064,2024-05-15,P012,2,732
3065,2024-04-06,P017,9,4302
3066,2024-05-02,P010,5,2265
3067,2024-03-10,P034,5,2695
3068,2024-06-17,P006,1,351
3069,2024-01-13,P008,6,3006
3070,2024-02-18,P011,7,3724
3071,2024-02-29,P012,1,366
3072,2024-05-09,P009,9,2511
3073,2024-01-05,P002,8,4120
3074,2024-06-20,P008,8,4008
3075,2024-01-27,P011,7,3724
3076,2024-06-08,P036,5,2825
3077,2024-05-28,P010,3,1359
3078,2024-01-08,P021,9,4743
3079,2024-02-19,P020,7,4067
3080,2024-03-07,P048,8,5464
3081,2024-02-13,P008,6,3006
3082,2024-05-04,P036,5,2825
3083,2024-02-27,P029,8,4280
3084,2024-01-03,P042,3,1860
3085,2024-03-26,P012,7,2562
3086,2024-03-10,P014,2,680
3087,2024-05-09,P048,3,2049
3088,2024-06-20,P021,2,1054
3089,2024-01-02,P022,5,3240
3090,2024-04-11,P021,7,3689
3091,2024-02-04,P044,1,374
3092,2024-04-07,P030,9,3942
3093,2024-01-30,P039,1,361
3094,2024-04-25,P020,1,581
3095,2024-01-08,P024,8,4032
3096,2024-05-29,P023,6,3690
3097,2024-02-13,P007,6,2466
3098,2024-02-05,P009,9,2511
3099,2024-03-17,P001,4,1672
3100,2024-01-31,P026,8,3304
3101,2024-02-16,P038,4,1468
3102,2024-02-24,P038,2,734
3103,2024-04-15,P044,8,2992
3104,2024-06-06,P022,7,4536
3105,2024-04-30,P044,4,1496
3106,2024-02-24,P010,9,4077
3107,2024-05-23,P006,9,3159
3108,2024-01-12,P017,8,3824
3109,2024-05-24,P038,1,367
3110,2024-05-23,P024,7,3528
3111,2024-05-19,P010,5,2265
3112,2024-05-15,P008,7,3507
3113,2024-01-03,P021,9,4743
3114,2024-05-23,P006,2,702
3115,2024-01-30,P021,4,2108
3116,2024-01-23,P039,4,1444
3117,2024-04-01,P024,2,1008
3118,2024-04-24,P033,3,783
3119,2024-04-13,P018,8,3760
3120,2024-04-27,P028,9,1548
3121,2024-01-05,P032,6,1206
3122,2024-04-13,P012,2,732
3123,2024-04-17,P048,2,1366
3124,2024-03-05,P042,7,4340
3125,2024-04-30,P027,8,4752
3126,2024-01-30,P010,8,3624
3127,2024-05-28,P046,6,1788
3128,2024-03-24,P042,8,4960
3129,2024-05-29,P032,1,201
3130,2024-02-01,P042,9,5580
3131,2024-06-09,P026,1,413
3132,2024-01-16,P025,3,1425
3133,2024-02-07,P011,9,4788
3134,2024-05-21,P023,5,3075
3135,2024-02-05,P034,9,4851
3136,2024-05-30,P040,9,6426
3137,2024-04-23,P023,6,3690
3138,2024-03-06,P029,1,535
3139,2024-04-14,P031,7,4193
3140,2024-03-25,P007,6,2466
3141,2024-01-02,P040,9,6426
3142,2024-03-15,P033,7,1827
3143,2024-03-07,P021,4,2108
3144,2024-06-28,P002,7,3605
3145,2024-05-30,P018,2,940
3146,2024-06-02,P047,6,2214
3147,2024-02-24,P033,6,1566
3148,2024-01-06,P037,2,1112
3149,2024-06-11,P034,4,2156
3150,2024-05-29,P020,8,4648
3151,2024-06-19,P035,8,4216
3152,2024-05-22,P018,8,3760
3153,2024-03-26,P046,8,2384
3154,2024-02-29,P024,1,504
3155,2024-04-10,P008,2,1002
3156,2024-01-12,P030,4,1752
3157,2024-02-18,P044,9,3366
3158,2024-02-11,P010,3,1359
3159,2024-06-14,P023,6,3690
3160,2024-03-22,P011,7,3724
3161,2024-06-21,P002,8,4120
3162,2024-02-04,P026,7,2891
3163,2024-06-06,P036,3,1695
3164,2024-06-06,P033,6,1566
3165,2024-05-13,P047,5,1845
3166,2024-03-07,P013,4,2420
3167,2024-03-20,P040,1,714
3168,2024-01-07,P025,7,3325
3169,2024-06-28,P004,8,2752
3170,2024-01-14,P042,2,1240
3171,2024-03-13,P019,7,3255
3172,2024-05-22,P018,6,2820
3173,2024-05-28,P037,5,2780
3174,2024-06-11,P030,4,1752
3175,2024-03-06,P019,2,930
3176,2024-03-31,P023,6,3690
3177,2024-05-09,P016,5,2440
3178,2024-06-11,P001,2,836
3179,2024-01-20,P012,7,2562
3180,2024-01-10,P024,6,3024
3181,2024-01-25,P034,9,4851
3182,2024-01-25,P008,5,2505
3183,2024-02-23,P018,9,4230
3184,2024-02-02,P048,9,6147
3185,2024-06-12,P005,1,280
3186,2024-04-04,P026,5,2065
3187,2024-01-14,P030,9,3942
3188,2024-03-05,P013,7,4235
3189,2024-04-19,P019,6,2790
3190,2024-03-20,P029,6,3210
3191,2024-02-23,P003,7,3857
3192,2024-05-04,P026,1,413
3193,2024-06-28,P040,4,2856
3194,2024-05-10,P012,1,366
3195,2024-06-17,P002,6,3090
3196,2024-05-13,P011,4,2128
3197,2024-01-25,P044,1,374
3198,2024-05-20,P028,9,1548
3199,2024-04-26,P018,4,1880
3200,2024-05-15,P013,6,3630
3201,2024-05-28,P037,7,3892
3202,2024-01-25,P022,8,5184
3203,2024-03-19,P012,9,3294
3204,2024-03-08,P002,9,4635
3205,2024-06-21,P037,8,4448
3206,2024-01-12,P007,3,1233
3207,2024-02-01,P026,2,826
3208,2024-05-07,P026,5,2065
3209,2024-04-05,P024,1,504
3210,2024-04-01,P012,3,1098
3211,2024-05-20,P016,1,488
3212,2024-01-31,P023,3,1845
3213,2024-03-18,P040,4,2856
3214,2024-01-20,P009,7,1953
3215,2024-05-25,P032,5,1005
3216,2024-02-29,P015,5,3095
3217,2024-05-13,P037,1,556
3218,2024-06-08,P013,8,4840
3219,2024-04-02,P005,4,1120
3220,2024-02-12,P011,5,2660
3221,2024-05-09,P010,2,906
3222,2024-02-29,P013,1,605
3223,2024-05-30,P041,9,3537
3224,2024-01-31,P046,2,596
3225,2024-01-05,P015,6,3714
3226,2024-06-10,P042,1,620
3227,2024-01-10,P007,1,411
3228,2024-03-29,P040,9,6426
3229,2024-05-09,P028,4,688
3230,2024-05-05,P032,9,1809
3231,2024-01-11,P035,5,2635
3232,2024-06-26,P015,7,4333
3233,2024-06-07,P048,1,683
3234,2024-02-25,P036,6,3390
3235,2024-03-23,P021,8,4216
3236,2024-05-16,P006,1,351
3237,2024-04-08,P001,9,3762
3238,2024-05-28,P004,3,1032
3239,2024-03-13,P011,1,532
3240,2024-06-04,P044,1,374
3241,2024-04-24,P026,6,2478
3242,2024-01-07,P037,6,3336
3243,2024-03-20,P023,1,615
3244,2024-05-23,P029,3,1605
3245,2024-04-06,P021,7,3689
3246,2024-01-04,P048,3,2049
3247,2024-01-04,P045,3,1509
3248,2024-04-12,P045,3,1509
3249,2024-02-09,P027,7,4158
3250,2024-01-17,P039,4,1444
3251,2024-04-10,P040,4,2856
3252,2024-04-12,P013,3,1815
3253,2024-05-03,P023,9,5535
3254,2024-02-21,P016,2,976
3255,2024-02-21,P030,4,1752
3256,2024-06-12,P004,8,2752
3257,2024-05-03,P040,6,4284
3258,2024-06-14,P016,7,3416
3259,2024-06-26,P031,7,4193
3260,2024-03-03,P042,2,1240
3261,2024-04-25,P025,4,1900
3262,2024-03-02,P044,6,2244
3263,2024-01-07,P012,3,1098
3264,2024-06-03,P026,9,3717
3265,2024-04-01,P037,4,2224
3266,2024-01-14,P048,2,1366
3267,2024-03-26,P033,6,1566
3268,2024-05-12,P028,1,172
3269,2024-05-09,P009,6,1674
3270,2024-03-02,P012,1,366
3271,2024-05-28,P005,8,2240
3272,2024-03-19,P028,5,860
3273,2024-05-28,P035,6,3162
3274,2024-05-17,P005,2,560
3275,2024-02-27,P034,2,1078
3276,2024-04-29,P046,9,2682
3277,2024-06-15,P034,3,1617
3278,2024-05-12,P013,6,3630
3279,2024-03-05,P039,5,1805
3280,2024-01-13,P042,4,2480
3281,2024-03-22,P045,2,1006
3282,2024-06-21,P048,8,5464
3283,2024-06-08,P014,7,2380
3284,2024-06-12,P011,2,1064
3285,2024-05-18,P042,6,3720
3286,2024-05-28,P038,8,2936
3287,2024-02-21,P004,7,2408
3288,2024-04-26,P033,1,261
3289,2024-01-26,P007,5,2055
3290,2024-02-03,P041,2,786
3291,2024-02-21,P008,6,3006
3292,2024-04-21,P037,7,3892
3293,2024-03-22,P010,7,3171
3294,2024-06-28,P043,3,1446
3295,2024-06-05,P015,7,4333
3296,2024-06-14,P038,5,1835
3297,2024-02-11,P015,8,4952
3298,2024-01-21,P005,8,2240
3299,2024-02-11,P029,7,3745
3300,2024-05-20,P019,6,2790
3301,2024-04-22,P010,2,906
3302,2024-04-14,P012,6,2196
3303,2024-01-17,P004,9,3096
3304,2024-04-29,P031,2,1198
3305,2024-05-16,P018,1,470
3306,2024-06-17,P016,5,2440
3307,2024-05-08,P040,6,4284
3308,2024-05-09,P036,3,1695
3309,2024-02-29,P025,8,3800
3310,2024-02-17,P023,7,4305
3311,2024-01-29,P012,2,732
3312,2024-04-06,P034,7,3773
3313,2024-01-10,P036,1,565
3314,2024-02-27,P037,9,5004
3315,2024-01-21,P003,7,3857
3316,2024-01-28,P009,6,1674
3317,2024-02-03,P018,2,940
3318,2024-01-08,P043,3,1446
3319,2024-06-25,P035,1,527
3320,2024-03-19,P034,5,2695
3321,2024-05-24,P041,9,3537
3322,2024-03-27,P014,6,2040
3323,2024-03-28,P004,5,1720
3324,2024-06-21,P029,3,1605
3325,2024-03-09,P041,5,1965
3326,2024-06-08,P045,8,4024
3327,2024-06-20,P015,2,1238
3328,2024-03-27,P028,5,860
3329,2024-04-10,P042,6,3720
3330,2024-01-08,P016,8,3904
3331,2024-03-17,P012,8,2928
3332,2024-03-27,P005,5,1400
3333,2024-02-12,P034,9,4851
3334,2024-05-08,P042,4,2480
3335,2024-04-18,P001,9,3762
3336,2024-06-27,P039,7,2527
3337,2024-05-31,P032,6,1206
3338,2024-05-31,P026,4,1652
3339,2024-01-17,P017,2,956
3340,2024-05-12,P048,8,5464
3341,2024-05-27,P027,6,3564
3342,2024-01-21,P024,3,1512
3343,2024-02-27,P035,7,3689
3344,2024-06-07,P046,7,2086
3345,2024-04-19,P042,6,3720
3346,2024-05-18,P039,2,722
3347,2024-06-28,P026,8,3304
3348,2024-05-22,P038,1,367
3349,2024-05-14,P023,1,615
3350,2024-01-28,P022,6,3888
3351,2024-02-20,P004,5,1720
3352,2024-01-05,P009,9,2511
